Dato,Avdeling,Batch,Anlegg,Biomasse,Tilvekst,Alkalitet,Kalsium,Co2,Co2UtKar,Farge,NitrogenProsent,No3,No2,OksygenProsent,pH_etter,pH_foer,SalinitetProsent,DriftsvannGraderC,RaavannGraderC,TAN,Turbiditet,TotaltGasstrykkProsent
2024-05-11,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,63811.60077,824.29104,,,9.8000,,9.0000,,18.4000,0.1200,97.0000,7.3500,6.9700,3.0000,12.2000,,0.2900,4.0000,
2024-05-12,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,64623.02924,811.42847,,,,,11.0000,,19.2000,0.1200,,,,,,,0.2400,4.0000,
2024-05-13,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,65482.24477,859.21553,56.8000,,11.0000,,18.0000,,30.8000,0.1200,96.0000,7.3200,6.9500,3.1000,12.5000,,0.2500,8.0000,
2024-05-14,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,66366.31883,884.07406,,,10.8000,,13.0000,,30.5000,0.1500,94.0000,7.3400,6.9700,3.1000,12.3000,,0.3500,9.0000,
2024-05-15,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,67233.85587,867.53704,68.0000,,10.9000,,19.0000,,37.5000,0.1300,95.0000,7.3300,7.0100,3.1000,12.1000,,0.2000,11.0000,
2024-05-16,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,68060.85587,827.00000,69.6000,,13.0000,,18.0000,,41.6000,0.1000,93.0000,7.3200,6.9600,3.1000,12.2000,,0.2800,12.0000,
2024-05-17,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,68847.85587,787.00000,56.4000,,12.7000,,14.0000,,43.0000,0.1400,92.0000,7.3000,7.0000,3.1000,12.1000,,0.3900,2.0000,
2024-05-18,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,69600.85587,753.00000,73.2000,,12.7000,,23.0000,,40.7000,0.1400,104.0000,7.4200,7.0900,3.1000,12.2000,,0.3300,5.0000,
2024-05-19,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,70365.26587,764.41000,77.2000,,5.7000,,17.0000,,42.8000,0.1200,91.0000,7.3600,7.1200,3.0000,12.2000,,0.3400,4.0000,
2024-05-20,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,71146.12379,780.85792,72.0000,,10.9000,,18.0000,,21.0000,0.0400,97.0000,7.3700,7.0000,3.2000,12.3000,,0.2400,2.0000,
2024-05-21,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,71972.91889,826.79510,76.0000,,9.4000,,9.0000,,44.1000,0.0600,98.0000,7.3000,7.0100,3.2000,12.6000,,0.2500,1.0000,
2024-05-22,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,72831.66812,858.74923,80.4000,,10.5000,,9.0000,,44.8000,0.0800,98.0000,7.2900,6.9400,3.2000,12.8000,,0.2800,1.0000,
2024-05-23,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,73696.88924,865.22112,,,,,16.0000,,18.8000,0.1300,,7.3200,7.0000,,,,0.2900,1.0000,
2024-05-24,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,74574.74592,877.85668,70.4000,,11.3000,,10.0000,,45.7000,0.1200,93.0000,7.4000,7.0100,3.3000,13.4000,,0.2300,1.0000,
2024-05-25,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,75458.43420,883.68828,,,12.8000,,17.0000,,29.0000,0.1100,96.0000,7.3800,7.0100,3.2000,12.9000,,0.2300,2.0000,
2024-05-26,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,76411.36905,952.93485,81.6000,,10.5000,,15.0000,,24.1000,0.1400,95.0000,7.3800,7.0100,3.2000,12.9000,,0.2100,2.0000,
2024-05-27,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,77379.75905,968.39000,78.0000,,10.8000,,15.0000,,40.8000,0.1600,93.0000,7.3600,7.0000,3.2000,,,0.2300,3.0000,
2024-05-28,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,78449.42923,1069.67018,,,11.7000,,15.0000,,39.7000,0.1500,97.0000,7.3400,6.9700,3.1000,12.3000,,0.2000,4.0000,
2024-05-29,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,79602.89923,1153.47000,71.6000,,16.1000,,16.0000,,30.0000,0.3700,87.0000,7.2200,6.9000,3.2000,12.3000,,1.3700,5.0000,
2024-05-30,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,80802.63693,1199.73770,56.0000,,16.5000,,17.0000,,43.8000,0.3900,95.0000,7.1300,6.8200,3.2000,12.4000,,1.0600,5.0000,
2024-05-31,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,95271.80200,14469.16507,70.0000,,14.9000,,13.0000,,66.8000,0.3000,92.0000,7.2400,6.8900,3.2000,12.3000,,0.8100,7.0000,
2024-06-01,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,97413.43602,2141.63402,110.0000,,17.0000,,14.0000,,47.1000,0.2400,90.0000,7.4200,7.0800,3.2000,12.3000,,0.9400,9.0000,
2024-06-02,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,99667.37177,2253.93575,129.0000,,18.2000,,16.0000,,50.3000,0.3100,93.0000,7.4300,7.0400,3.2000,12.3000,,0.9000,9.0000,
2024-06-03,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,102007.45612,2340.08435,118.8000,,,,22.0000,,47.2000,0.2800,,,,,,,0.8600,13.0000,
2024-06-04,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,104436.28541,2428.82929,119.0000,,15.9000,,29.0000,,43.1000,0.3000,95.0000,7.3800,7.0400,3.2000,12.2000,,0.8000,14.0000,
2024-06-05,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,106949.73725,2513.45184,92.0000,,19.2000,,34.0000,,31.9000,0.3100,88.0000,7.1300,6.8700,3.2000,12.3000,,0.8800,16.0000,
2024-06-06,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,109495.24843,2545.51118,,,19.2000,,25.0000,,23.6000,0.2600,97.0000,7.2400,6.9800,3.2000,12.5000,,0.8600,11.0000,
2024-06-07,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,111567.48932,2072.24089,87.0000,,16.0000,,12.0000,,21.0000,0.2900,90.0000,7.3300,7.0000,3.0000,13.7000,,1.1400,6.0000,
2024-06-08,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,113726.27599,2158.78667,,,16.8000,,15.0000,,25.0000,0.2100,87.0000,7.3400,7.0100,3.2000,13.5000,,0.9400,7.0000,
2024-06-09,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,115590.18780,1863.91181,85.0000,,18.4000,,15.0000,,27.2000,0.2400,87.0000,7.2700,6.9500,3.2000,13.2000,,0.8000,10.0000,
2024-06-10,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,116988.08952,1397.90172,100.0000,,18.2000,,17.0000,,26.3000,0.2600,83.0000,7.2900,6.9700,3.3000,13.1000,,0.7600,14.0000,
2024-06-11,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,118168.99889,1180.90937,112.0000,,19.8000,,11.0000,,39.6000,0.1800,88.0000,7.3100,6.9700,3.3000,13.1000,,0.8100,11.0000,
2024-06-12,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,119366.80593,1197.80704,105.6000,,16.4000,,16.0000,,54.9000,0.1900,104.0000,7.3200,7.0200,3.3000,13.6000,,0.8100,5.0000,
2024-06-13,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,120602.41632,1235.61039,,,15.5000,,11.0000,,62.2000,0.1700,102.0000,7.3600,7.0300,3.3000,13.2000,,0.7500,4.0000,
2024-06-14,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,121996.15637,1393.74005,104.0000,,16.8000,,12.0000,,23.8000,0.2000,92.0000,7.3200,7.0200,3.3000,13.4000,,0.4400,2.0000,
2024-06-15,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,123466.14107,1469.98470,84.4000,,16.0000,,12.0000,,58.6000,0.2100,90.0000,7.2400,6.9900,3.3000,13.3000,,0.7400,4.0000,
2024-06-16,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,123899.56908,433.42801,64.8000,,16.1000,,12.0000,,22.2000,0.2000,,7.2200,6.9400,3.3000,13.4000,,0.5600,3.0000,
2024-06-17,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,123898.99721,-0.57187,82.0000,,15.0000,,14.0000,,53.7000,0.1700,90.0000,7.1000,7.3000,3.3000,13.4000,,0.5200,3.0000,
2024-06-18,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,122724.38448,-1174.61273,,,16.4000,,11.0000,,49.1000,0.0900,88.0000,7.1000,7.1800,3.2000,13.4000,,0.2100,4.0000,
2024-06-19,Postsmolt B2,RASB2_52.2024-04-22.2024-06-22,RASB2_52,122502.91697,-221.46751,97.4000,,16.9000,,20.0000,,43.7000,0.0400,94.0000,7.3100,7.0600,3.2000,13.5000,,0.2100,2.0000,
2024-07-12,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,32965.90858,0.00000,26.4000,,2.1000,,7.0000,,2.5000,0.0300,100.0000,7.2400,7.1900,4.3000,13.5000,,0.8700,7.0000,
2024-07-13,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,60071.71562,27105.80704,34.4000,,4.8000,,9.0000,,3.2000,0.0200,94.0000,7.2600,6.9100,3.8000,14.1000,,0.7200,2.0000,
2024-07-14,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,60262.30385,190.58823,42.4000,,8.5000,,3.0000,,4.0000,0.0300,105.0000,7.3000,6.9100,3.2000,14.1000,,2.9300,3.0000,
2024-07-15,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,60424.27860,161.97475,40.8000,,7.0000,,11.0000,,5.5000,0.0300,101.0000,7.2100,6.8800,2.9000,13.8000,,2.5200,3.0000,
2024-07-16,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,60712.37029,288.09169,29.6000,,6.4000,,10.0000,,4.9000,0.0300,103.0000,7.0500,6.7700,2.9000,14.0000,,2.1700,3.0000,
2024-07-17,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,61093.78390,381.41361,36.8000,,6.7000,,8.0000,,5.3000,0.0400,102.0000,7.0100,6.8200,2.9000,14.0000,,1.9200,2.0000,
2024-07-18,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,61538.89707,445.11317,35.2000,,7.2000,,9.0000,,6.7000,0.0400,104.0000,7.0900,6.8800,2.9000,14.0000,,1.8300,1.0000,
2024-07-19,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,62091.13235,552.23528,35.2000,,7.6000,,11.0000,,9.6000,0.0600,95.0000,7.0400,6.8300,2.9000,14.0000,,1.9000,2.0000,
2024-07-20,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,62695.15794,604.02559,40.0000,,7.7000,,7.0000,,6.7000,0.0700,97.0000,7.1200,6.8900,2.9000,14.0000,,1.9200,1.0000,
2024-07-21,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,63383.92814,688.77020,51.2000,,8.0000,,9.0000,,8.6000,0.1000,94.0000,7.1600,6.9200,2.9000,14.0000,,1.7100,1.0000,
2024-07-22,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,64082.26097,698.33283,47.0000,,8.0000,,11.0000,,12.4000,0.1200,100.0000,7.2100,6.9500,2.9000,14.1000,,1.2700,2.0000,
2024-07-23,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,64836.68604,754.42507,,,9.1000,,11.0000,,15.0000,0.1200,99.0000,7.1800,6.9200,2.9000,14.0000,,1.2600,3.0000,
2024-07-24,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,65690.07426,853.38822,52.0000,,8.4000,,10.0000,,17.0000,0.1100,98.0000,7.2600,7.0100,2.9000,14.0000,,0.9000,3.0000,
2024-07-25,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,66587.55092,897.47666,,,9.4000,,14.0000,,19.0000,0.1300,95.0000,7.2500,6.9700,3.0000,14.3000,,0.7800,3.0000,
2024-07-26,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,67489.57528,902.02436,54.0000,,9.2000,,16.0000,,23.0000,0.1300,95.0000,7.2500,7.0300,2.9000,14.2000,,0.5500,4.0000,
2024-07-27,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,68445.74075,956.16547,,,9.0000,,,,,,95.0000,,,3.1000,14.1000,,,,
2024-07-28,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,69426.94542,981.20467,,,9.1000,,12.0000,,,,95.0000,7.2700,7.1000,3.0000,14.0000,,,4.0000,
2024-07-29,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,70443.13324,1016.18782,68.0000,,7.9000,,8.0000,,27.0000,0.0900,95.0000,7.3400,7.1000,3.0000,14.2000,,0.2800,3.0000,
2024-07-30,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,71487.64844,1044.51520,,,8.8000,,6.0000,,,,96.0000,7.3300,7.0800,3.0000,14.1000,,,3.0000,
2024-07-31,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,72606.30864,1118.66020,67.2000,,8.3000,,6.0000,,27.7000,0.0600,93.0000,7.3500,7.1200,3.0000,14.1000,,0.2400,2.0000,
2024-08-01,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,73977.32255,1371.01391,,,8.3000,,5.0000,,,,94.0000,7.3200,7.1100,3.0000,14.2000,,,3.0000,
2024-08-02,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,75313.38923,1336.06668,68.0000,,8.3000,,4.0000,,33.6000,0.0700,90.0000,7.3200,7.0900,3.0000,14.3000,,0.2000,2.0000,
2024-08-03,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,76722.04305,1408.65382,,,8.4000,,5.0000,,,,93.0000,7.3300,7.1100,3.0000,14.3000,,,3.0000,
2024-08-04,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,78056.37180,1334.32875,,,8.8000,,6.0000,,,,92.0000,7.3400,7.0700,3.0000,14.5000,,,3.0000,
2024-08-05,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,79390.31838,1333.94658,74.4000,,10.7000,,8.0000,,30.8000,0.1200,102.0000,7.2600,7.0200,3.0000,14.5000,,0.2100,2.0000,
2024-08-06,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,80724.59361,1334.27523,,,10.5000,,4.0000,,,,102.0000,7.1400,7.0300,3.0000,14.3000,,,3.0000,
2024-08-07,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,82060.66698,1336.07337,70.0000,,10.4000,,5.0000,,40.2000,0.1500,97.0000,7.2500,7.0300,3.0000,14.3000,11.6000,0.1900,4.0000,
2024-08-08,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,83469.71409,1409.04711,,,8.8000,,,,,,98.0000,7.3300,7.1200,3.0000,14.1000,,,3.0000,
2024-08-09,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,84857.94120,1388.22711,,,8.9000,,,,40.6000,0.1300,94.0000,7.3000,7.0900,3.0000,14.1000,,0.1800,4.0000,
2024-08-10,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,86265.49794,1407.55674,,,10.6000,,,,,,90.0000,7.2000,7.0100,3.0000,14.0000,,,4.0000,
2024-08-11,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,87668.33437,1402.83643,,,11.5000,,,,,,90.0000,7.1600,7.0000,3.0000,14.0000,,,4.0000,
2024-08-12,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,89004.69300,1336.35863,77.2000,,12.0000,,,,47.3000,0.1000,90.0000,7.1700,6.9700,3.0000,14.0000,,0.1700,4.0000,
2024-08-13,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,90419.83527,1415.14227,,,12.1000,,,,,,92.0000,7.1800,7.0000,3.0000,14.0000,,,4.0000,
2024-08-14,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,91917.55658,1497.72131,77.0000,,11.0000,,14.0000,,49.9000,0.1200,94.0000,7.2700,7.0800,3.0000,14.1000,,0.1800,4.0000,
2024-08-15,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,93414.82536,1497.26878,,,12.3000,,,,,,91.0000,7.2700,7.0800,3.0000,14.1000,,,4.0000,
2024-08-16,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,94956.52945,1541.70409,93.2000,,10.9000,,,,49.7000,0.1500,92.0000,7.3200,7.1100,3.0000,14.1000,,0.1700,3.0000,
2024-08-17,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,96497.96882,1541.43937,,,14.1000,,,,,,92.0000,7.1300,6.9700,3.0000,14.0000,,,3.0000,
2024-08-18,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,97994.22375,1496.25493,,,13.5000,,,,,,91.0000,7.0000,7.0100,3.0000,14.1000,,,3.0000,
2024-08-19,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,99534.55122,1540.32747,89.6000,,10.5000,,3.0000,,63.0000,0.1400,92.0000,7.3200,7.1100,3.1000,14.1000,,0.2000,3.0000,
2024-08-20,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,101071.25821,1536.70699,,,11.2000,,,,,,93.0000,7.3000,7.1000,3.2000,14.1000,,,3.0000,
2024-08-21,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,102292.02095,1220.76274,56.8000,,11.6000,,,,30.0000,0.1800,91.0000,7.1100,6.9300,3.1000,14.0000,,0.2000,4.0000,
2024-08-22,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,103513.84623,1221.82528,,,11.9000,,,,,,91.0000,7.1300,6.9900,3.2000,14.1000,,,2.0000,
2024-08-23,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,105108.62702,1594.78079,95.2000,,10.9000,,,,47.1000,0.2000,91.0000,7.2600,7.1300,3.1000,14.0000,,0.2100,1.0000,
2024-08-24,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,106710.97834,1602.35132,100.0000,,11.2000,,7.0000,,72.2000,0.2300,101.0000,7.3000,7.1300,3.2000,14.1000,,0.1600,2.0000,
2024-08-25,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,108303.04135,1592.06301,,,11.7000,,9.0000,,73.0000,0.2300,98.0000,7.2700,7.0900,3.2000,14.2000,,0.1500,3.0000,
2024-08-26,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,109800.30425,1497.26290,90.4000,,12.0000,,10.0000,,60.2000,0.2300,95.0000,7.2800,7.0800,3.2000,14.2000,,0.1400,4.0000,
2024-08-27,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,111341.83643,1541.53218,,,10.7000,,,,,,95.0000,7.2800,7.1500,3.2000,14.0000,,,9.0000,
2024-08-28,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,112992.83331,1650.99688,92.0000,,14.7000,,,,40.4000,0.1900,91.0000,7.1900,7.0100,3.2000,14.0000,,0.2000,8.0000,
2024-08-29,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,114744.55414,1751.72083,,,15.6000,,,,,,92.0000,7.2300,7.0400,3.2000,14.1000,,,5.0000,
2024-08-30,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,116559.92083,1815.36669,92.4000,,15.9000,,9.0000,,43.8000,0.4100,93.0000,7.2200,7.0300,3.2000,14.1000,,1.0400,4.0000,
2024-08-31,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,118463.45746,1903.53663,,,15.6000,,,,,,95.0000,7.2600,7.0500,3.2000,,,1.1000,6.0000,
2024-09-01,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,120001.10447,1537.64701,,,15.6000,,,,,,95.0000,7.2500,7.0500,3.1000,14.0000,,1.1000,4.0000,
2024-09-02,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,121379.00882,1377.90435,95.2000,,15.8000,,8.0000,,38.0000,0.3000,93.0000,7.2400,7.0500,3.2000,14.1000,,1.0000,3.0000,
2024-09-03,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,122704.78157,1325.77275,,,16.0000,,,,,,90.0000,7.2400,7.0400,3.2000,14.2000,,,2.0000,
2024-09-04,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,123975.68740,1270.90583,92.4000,,16.2000,,10.0000,,40.3000,0.3100,91.0000,7.1000,7.0300,3.2000,14.7000,,0.9900,3.0000,
2024-09-05,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,124890.80538,915.11798,,,14.0000,,,,,,95.0000,7.1700,7.1000,3.2000,14.9000,,,3.0000,
2024-09-06,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,125705.27594,814.47056,96.0000,,14.0000,,1.0000,,33.8000,0.2400,98.0000,7.1500,7.0800,3.2000,14.1000,,0.7200,3.0000,
2024-09-07,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,126550.59162,845.31568,,,14.3000,,,,,,95.0000,7.1700,7.0800,3.2000,14.1000,,,3.0000,
2024-09-08,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,127395.33681,844.74519,,,15.2000,,,,,,94.0000,7.1100,7.0500,3.2000,14.2000,,,2.0000,
2024-09-09,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,128064.17425,668.83744,100.0000,,15.0000,,9.0000,,38.3000,0.2500,92.0000,7.1400,7.0600,3.2000,14.1000,,0.6300,2.0000,
2024-09-10,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,128570.27730,506.10305,104.0000,,14.2000,,10.0000,,37.5000,0.2300,97.0000,7.1700,7.0600,3.2000,14.1000,,0.5700,2.0000,
2024-09-11,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,129094.94700,524.66970,134.4000,,14.8000,,6.0000,,56.0000,0.2000,97.0000,7.1800,7.0700,3.1000,14.1000,,0.4400,2.0000,
2024-09-12,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,129699.67598,604.72898,136.0000,,15.4000,,7.0000,,56.0000,0.2000,95.0000,7.2800,7.1000,3.1000,14.0000,,0.4700,2.0000,
2024-09-13,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,130431.63512,731.95914,152.0000,,15.5000,,9.0000,,55.4000,0.2100,98.0000,7.2800,7.1600,3.1000,14.0000,,0.5300,3.0000,
2024-09-14,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,131214.81779,783.18267,,,15.6000,,11.0000,,,,95.0000,7.2500,7.1300,3.1000,14.0000,,,3.0000,
2024-09-15,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,132051.79362,836.97583,,,16.1000,,13.0000,,56.0000,0.2300,94.0000,7.2800,7.1100,3.1000,14.0000,,0.6100,2.0000,
2024-09-16,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,132937.56510,885.77148,138.0000,,15.6000,,10.0000,,54.2000,0.2300,96.0000,7.2500,7.1000,3.2000,14.0000,,0.6200,2.0000,
2024-09-17,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,133896.63635,959.07125,,,15.8000,,10.0000,,,,95.0000,7.3100,7.0900,3.2000,14.0000,,,3.0000,
2024-09-18,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,134888.40316,991.76681,146.4000,,16.3000,,14.0000,,55.4000,0.2700,98.0000,7.3000,7.1100,3.2000,14.0000,,0.7500,4.0000,
2024-09-19,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,135964.86687,1076.46371,,,19.2000,,14.0000,,,,94.0000,7.1500,7.0600,3.2000,14.1000,,,4.0000,
2024-09-20,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,137098.36442,1133.49755,137.6000,,,18.8000,13.0000,,57.8000,0.2800,95.0000,7.2000,7.1100,3.2000,14.3000,,0.8900,5.0000,
2024-09-21,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,138296.97342,1198.60900,,,,18.6000,10.0000,,,,90.0000,7.2800,7.0800,3.2000,14.3000,,,6.0000,
2024-09-22,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,138832.26752,535.29410,,,,17.6000,13.0000,,,,102.0000,7.2900,7.1600,3.2000,14.0000,,,6.0000,
2024-09-23,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,138832.26752,0.00000,140.0000,,,18.2000,12.0000,,55.0000,0.1700,100.0000,7.2600,7.1600,3.2000,14.0000,,0.3900,7.0000,
2024-09-24,Postsmolt B2,RASB2_53.2024-07-12.2024-09-26,RASB2_53,138831.63951,-0.62801,,,,16.0000,,,,,105.0000,7.2800,7.1900,3.2000,14.0000,,,5.0000,
2024-10-15,Postsmolt B2,RASB2_52.2024-10-10.2024-12-11,RASB2_52,51233.14117,4549.80510,43.2000,,,4.5000,10.0000,,7.7000,0.0100,97.0000,7.3200,7.1100,2.9000,13.5000,,0.2000,2.0000,
2024-10-16,Postsmolt B2,RASB2_52.2024-10-10.2024-12-11,RASB2_52,51752.37791,519.23674,50.4000,,6.1000,,10.0000,,5.9000,0.0200,95.0000,7.2500,7.0000,2.9000,13.7000,,,2.0000,
2024-10-17,Postsmolt B2,RASB2_52.2024-10-10.2024-12-11,RASB2_52,52336.25438,583.87647,,,,8.1000,17.0000,,11.8000,0.0300,93.0000,7.3000,7.0700,3.0000,14.3000,,0.2000,5.0000,
2024-10-18,Postsmolt B2,RASB2_52.2024-10-10.2024-12-11,RASB2_52,52974.98019,638.72581,54.4000,,,8.4000,12.0000,,14.7000,0.0300,100.0000,7.2500,7.0300,3.0000,14.0000,,0.2000,4.0000,
2024-10-19,Postsmolt B2,RASB2_52.2024-10-10.2024-12-11,RASB2_52,53605.88380,630.90361,,,,8.9000,11.0000,,,,92.0000,7.2400,7.0500,3.0000,14.0000,,,3.0000,
2024-10-20,Postsmolt B2,RASB2_52.2024-10-10.2024-12-11,RASB2_52,54317.03555,711.15175,,,8.2000,,9.0000,,,,94.0000,7.1500,7.0500,3.0000,14.1000,,,2.0000,
